Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Spreadsheet: Age,Spreadsheet: Gender,Spreadsheet: Handedness,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
31,1685030252141,25/05/2023 15:57:32,1685033852141,1,25/05/2023 17:57:32,128616,14,task-m73r,,29725464,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,CHORTA,1100.4839999999967,4485.305999999997,4501.979999999996,1100.4839999999967,4485.305999999997,4501.979999999996,1,1100.4839999999967,3401.495999999999,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
32,1685030256403,25/05/2023 15:57:36,1685033856403,1,25/05/2023 17:57:36,128616,14,task-m73r,,29725464,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,BLARTI,998.0399999999936,4266.144,4278.481,998.0399999999936,4266.144,4278.481,1,998.0399999999936,3280.441000000006,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
33,1685030256406,25/05/2023 15:57:36,1685033856406,1,25/05/2023 17:57:36,128616,14,task-m73r,,29725464,629e17977226dc42eac5d546,8844144,,complete,,646f92f721206baefb76ef5c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 113.0.0.0,1280x800,1280x610,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030627461,25/05/2023 16:03:47,1685034227461,1,25/05/2023 18:03:47,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030631304,25/05/2023 16:03:51,1685034231304,1,25/05/2023 18:03:51,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions1,l6tegj,1,continue,,3858.111999952316,3849.937,3858.111999952316,3858.111999952316,3849.937,3858.111999952316,1,3858.111999952316,0,0,,Click To Continue,Continue Button,2,object-8,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030635313,25/05/2023 16:03:55,1685034235313,1,25/05/2023 18:03:55,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions2,m22b5k,2,continue,,4016.540000000001,3999.4130000000005,4016.540000000001,4016.540000000001,3999.4130000000005,4016.540000000001,1,4016.540000000001,0,0,,Click To Continue,Continue Button,2,object-26,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1685030638816,25/05/2023 16:03:58,1685034238816,1,25/05/2023 18:03:58,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions3,1nixcc,3,continue,,3521.362000095367,3514.9089999999997,3521.362000095367,3521.362000095367,3514.9089999999997,3521.362000095367,1,3521.362000095367,0,0,,Click To Continue,Continue Button,2,object-126,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1685030642497,25/05/2023 16:04:02,1685034242497,1,25/05/2023 18:04:02,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions4,8v99zt,4,continue,,3682.6829999999973,3666.151999999998,3682.6829999999973,3682.6829999999973,3666.151999999998,3682.6829999999973,1,3682.6829999999973,0,0,,Click To Continue,Continue Button,2,object-122,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1685030645515,25/05/2023 16:04:05,1685034245515,1,25/05/2023 18:04:05,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions5,ipt5mm,5,continue,,3034.3040000000037,3016.8020000000033,3034.3040000000037,3034.3040000000037,3016.8020000000033,3034.3040000000037,1,3034.3040000000037,0,0,,Click To Continue,Continue Button,2,object-32,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1685030648806,25/05/2023 16:04:08,1685034248806,1,25/05/2023 18:04:08,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions6,9ur7d5,6,continue,,3313.1990001430495,3298.913999999997,3313.1990001430495,3313.1990001430495,3298.913999999997,3313.1990001430495,1,3313.1990001430495,0,0,,Click To Continue,Continue Button,2,object-91,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1685030663972,25/05/2023 16:04:23,1685034263972,1,25/05/2023 18:04:23,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,continue,,15178.885000047685,15163.365000000002,15178.885000047685,15178.885000047685,15163.365000000002,15178.885000047685,1,15178.885000047685,0,0,,Click To Continue,Continue Button,3,object-151,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1685030663977,25/05/2023 16:04:23,1685034263977,1,25/05/2023 18:04:23,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,27,3082.4680000000008,15163.365000000002,15180.222000000005,3082.4680000000008,15163.365000000002,15180.222000000005,1,3082.4680000000008,12097.754000000004,0,,Dropdown,Age,2,object-150,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1685030663977,25/05/2023 16:04:23,1685034263977,1,25/05/2023 18:04:23,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Female,5198.412,15163.365000000002,15180.222000000005,5198.412,15163.365000000002,15180.222000000005,1,5198.412,9981.810000000005,0,,Dropdown,Gender,5,object-154,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1685030663978,25/05/2023 16:04:23,1685034263978,1,25/05/2023 18:04:23,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions7,rts1od,7,response,Right-handed,13830.710000000003,15163.365000000002,15180.222000000005,13830.710000000003,15163.365000000002,15180.222000000005,1,13830.710000000003,1349.5120000000024,0,,Dropdown,Handedness,7,object-156,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1685030684611,25/05/2023 16:04:44,1685034284611,1,25/05/2023 18:04:44,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Instructions01,Instructions8,q3gk2e,8,continue,,20655.220000095367,20645.925000000003,20655.220000095367,20655.220000095367,20645.925000000003,20655.220000095367,1,20655.220000095367,0,0,,Click To Continue,Continue Button,2,object-75,Instructions01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1685030690215,25/05/2023 16:04:50,1685034290215,1,25/05/2023 18:04:50,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BANANA,2683.6069999999963,5599.053,5613.394999999997,2683.6069999999963,5599.053,5613.394999999997,0,2683.6069999999963,2929.7880000000005,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
14,1685030695431,25/05/2023 16:04:55,1685034295431,1,25/05/2023 18:04:55,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BANANA,2683.6069999999963,10814.565999999999,10829.894999999997,2683.6069999999963,10814.565999999999,10829.894999999997,0,2683.6069999999963,8146.2880000000005,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
15,1685030698232,25/05/2023 16:04:58,1685034298232,1,25/05/2023 18:04:58,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BANANA,2683.6069999999963,13614.44999999999,13630.795000095364,2683.6069999999963,13614.44999999999,13630.795000095364,0,2683.6069999999963,10947.188000095368,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
16,1685030703605,25/05/2023 16:05:03,1685034303605,1,25/05/2023 18:05:03,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BANANA,2683.6069999999963,18996.370999999992,19003.894999999997,2683.6069999999963,18996.370999999992,19003.894999999997,0,2683.6069999999963,16320.288,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
17,1685030713035,25/05/2023 16:05:13,1685034313035,1,25/05/2023 18:05:13,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,1,Training01,Training01,34efq7,1,response,BLARTA,2683.6069999999963,28428.283000000003,28433.59500004768,2683.6069999999963,28428.283000000003,28433.59500004768,1,2683.6069999999963,25749.988000047684,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1,,,,,BLAR,_01.png,_02.png,,BLAR_TA_01.png,BLAR_TA_02.png,BLARTA,,,,,,,,,,,,,,,,,,
18,1685030717842,25/05/2023 16:05:17,1685034317842,1,25/05/2023 18:05:17,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,2,Training01,Training01,34efq7,1,response,SNURTU,1882.62999999999,4798.742999999988,4812.312000047677,1882.62999999999,4798.742999999988,4812.312000047677,1,1882.62999999999,2929.6820000476873,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,SNUR,_01.png,_02.png,,SNUR_TU_01.png,SNUR_TU_02.png,SNURTU,,,,,,,,,,,,,,,,,,
19,1685030723583,25/05/2023 16:05:23,1685034323583,1,25/05/2023 18:05:23,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,3,Training01,Training01,34efq7,1,response,PHAITI,1399.5520000000106,5749.013000000006,5754.668999952322,1399.5520000000106,5749.013000000006,5754.668999952322,1,1399.5520000000106,4355.116999952312,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,PHAI,_01.png,_02.png,,PHAI_TI_01.png,PHAI_TI_02.png,PHAITI,,,,,,,,,,,,,,,,,,
20,1685030728986,25/05/2023 16:05:28,1685034328986,1,25/05/2023 18:05:28,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,4,Training01,Training01,34efq7,1,response,CHORTU,2316.300000000003,5399.036999999997,5408.655999952316,2316.300000000003,5399.036999999997,5408.655999952316,1,2316.300000000003,3092.355999952313,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,CHOR,_01.png,_02.png,,CHOR_TU_01.png,CHOR_TU_02.png,CHORTU,,,,,,,,,,,,,,,,,,
21,1685030732679,25/05/2023 16:05:32,1685034332679,1,25/05/2023 18:05:32,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,5,Training01,Training01,34efq7,1,response,STOOTA,1399.1129999999976,3682.4260000000068,3698.827000000005,1399.1129999999976,3682.4260000000068,3698.827000000005,1,1399.1129999999976,2299.714000000007,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,STOO,_01.png,_02.png,,STOO_TA_01.png,STOO_TA_02.png,STOOTA,,,,,,,,,,,,,,,,,,
22,1685030735856,25/05/2023 16:05:35,1685034335856,1,25/05/2023 18:05:35,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,6,Training01,Training01,34efq7,1,response,DREETI,1032.7739999999903,3182.910999999993,3196.793000095364,1032.7739999999903,3182.910999999993,3196.793000095364,1,1032.7739999999903,2164.0190000953735,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,1, ,,,,DREE,_01.png,_02.png,,DREE_TI_01.png,DREE_TI_02.png,DREETI,,,,,,,,,,,,,,,,,,
23,1685030741089,25/05/2023 16:05:41,1685034341089,1,25/05/2023 18:05:41,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,7,Training01,Training01,34efq7,1,response,DREETA,1149.171000000002,5232.350000000006,5247.682000047687,1149.171000000002,5232.350000000006,5247.682000047687,1,1149.171000000002,4098.511000047685,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,DREE,_01.png,_02.png,,DREE_TA_01.png,DREE_TA_02.png,DREETA,,,,,,,,,,,,,,,,,,
24,1685030745246,25/05/2023 16:05:45,1685034345246,1,25/05/2023 18:05:45,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,8,Training01,Training01,34efq7,1,response,BLARTU,1632.721000000005,4165.2119999999995,4171.8320000476815,1632.721000000005,4165.2119999999995,4171.8320000476815,1,1632.721000000005,2539.1110000476765,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,BLAR,_01.png,_02.png,,BLAR_TU_01.png,BLAR_TU_02.png,BLARTU,,,,,,,,,,,,,,,,,,
25,1685030748552,25/05/2023 16:05:48,1685034348552,1,25/05/2023 18:05:48,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,9,Training01,Training01,34efq7,1,response,SNURTA,1349.8410000000003,3299.5050000000047,3312.2199999523145,1349.8410000000003,3299.5050000000047,3312.2199999523145,1,1349.8410000000003,1962.3789999523142,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,SNUR,_01.png,_02.png,,SNUR_TA_01.png,SNUR_TA_02.png,SNURTA,,,,,,,,,,,,,,,,,,
26,1685030753640,25/05/2023 16:05:53,1685034353640,1,25/05/2023 18:05:53,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,10,Training01,Training01,34efq7,1,response,STOOTI,1166.7639999999956,5098.995999999999,5101.115000047677,1166.7639999999956,5098.995999999999,5101.115000047677,1,1166.7639999999956,3934.3510000476817,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,STOO,_01.png,_02.png,,STOO_TI_01.png,STOO_TI_02.png,STOOTI,,,,,,,,,,,,,,,,,,
27,1685030758207,25/05/2023 16:05:58,1685034358207,1,25/05/2023 18:05:58,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,11,Training01,Training01,34efq7,1,response,PHAITU,1666.6149999999907,4549.054000000004,4565.377000000008,1666.6149999999907,4549.054000000004,4565.377000000008,1,1666.6149999999907,2898.762000000017,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,PHAI,_01.png,_02.png,,PHAI_TU_01.png,PHAI_TU_02.png,PHAITU,,,,,,,,,,,,,,,,,,
28,1685030762871,25/05/2023 16:06:02,1685034362871,1,25/05/2023 18:06:02,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,12,Training01,Training01,34efq7,1,response,CHORTI,1253.002999999997,4665.943999999989,4682.712999999989,1253.002999999997,4665.943999999989,4682.712999999989,1,1253.002999999997,3429.709999999992,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,2, ,,,,CHOR,_01.png,_02.png,,CHOR_TI_01.png,CHOR_TI_02.png,CHORTI,,,,,,,,,,,,,,,,,,
29,1685030767517,25/05/2023 16:06:07,1685034367517,1,25/05/2023 18:06:07,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,13,Training01,Training01,34efq7,1,response,STOOTU,1199.5540000000037,4649.209999999992,4663.720999952318,1199.5540000000037,4649.209999999992,4663.720999952318,1,1199.5540000000037,3464.1669999523147,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,STOO,_01.png,_02.png,,STOO_TU_01.png,STOO_TU_02.png,STOOTU,,,,,,,,,,,,,,,,,,
30,1685030770715,25/05/2023 16:06:10,1685034370715,1,25/05/2023 18:06:10,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,14,Training01,Training01,34efq7,1,response,SNURTI,1449.5720000000147,3199.5720000000147,3213.0109999523265,1449.5720000000147,3199.5720000000147,3213.0109999523265,1,1449.5720000000147,1763.4389999523119,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,SNUR,_01.png,_02.png,,SNUR_TI_01.png,SNUR_TI_02.png,SNURTI,,,,,,,,,,,,,,,,,,
31,1685030774259,25/05/2023 16:06:14,1685034374259,1,25/05/2023 18:06:14,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,15,Training01,Training01,34efq7,1,response,BLARTI,1449.6119999999937,3549.035999999993,3557.2390001430467,1449.6119999999937,3549.035999999993,3557.2390001430467,1,1449.6119999999937,2107.627000143053,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,BLAR,_01.png,_02.png,,BLAR_TI_01.png,BLAR_TI_02.png,BLARTI,,,,,,,,,,,,,,,,,,
32,1685030779234,25/05/2023 16:06:19,1685034379234,1,25/05/2023 18:06:19,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,16,Training01,Training01,34efq7,1,response,PHAITA,1432.8980000000156,4965.481999999989,4981.675999999978,1432.8980000000156,4965.481999999989,4981.675999999978,1,1432.8980000000156,3548.777999999962,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,PHAI,_01.png,_02.png,,PHAI_TA_01.png,PHAI_TA_02.png,PHAITA,,,,,,,,,,,,,,,,,,
33,1685030782865,25/05/2023 16:06:22,1685034382865,1,25/05/2023 18:06:22,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,17,Training01,Training01,34efq7,1,response,CHORTA,1033.6040000000212,3633.0280000000203,3648.521000095381,1033.6040000000212,3633.0280000000203,3648.521000095381,1,1033.6040000000212,2614.91700009536,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,CHOR,_01.png,_02.png,,CHOR_TA_01.png,CHOR_TA_02.png,CHORTA,,,,,,,,,,,,,,,,,,
34,1685030788342,25/05/2023 16:06:28,1685034388342,1,25/05/2023 18:06:28,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,18,Training01,Training01,34efq7,1,response,DREETU,916.3619999999937,5481.7119999999995,5492.993000095361,916.3619999999937,5481.7119999999995,5492.993000095361,1,916.3619999999937,4576.631000095367,0,,Single Text Entry,TextResponseA,4,object-97,Training01,,3, ,,,,DREE,_01.png,_02.png,,DREE_TU_01.png,DREE_TU_02.png,DREETU,,,,,,,,,,,,,,,,,,
35,1685030788348,25/05/2023 16:06:28,1685034388348,1,25/05/2023 18:06:28,128616,14,task-m73r,,29725759,5f58cbbf94c647065a0b45f0,8844192,,complete,,646f94e7680f6cf0efe01802,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1463x823,1463x672,,Noun-Number Training,27,Singular-Plural,Noun Number Training,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030749780,25/05/2023 16:05:49,1685034349780,1,25/05/2023 18:05:49,128616,14,task-m73r,,29725809,554bfda7fdf99b14da73ce54,8844201,,complete,,646f9365c24c868cf09ad0e0,computer,Desktop or Laptop,Windows 10,Firefox 111.0,1920x1080,1920x927,,Noun-Number Training,27,Dual-Plural,Noun Number Training,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
