Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
7,1685030694075,25/05/2023 16:04:54,1685034294075,1,25/05/2023 18:04:54,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,3616.5290000000023,3599.951000000001,3616.5290000000023,3616.5290000000023,3599.951000000001,3616.5290000000023,0,3616.5290000000023,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
8,1685030697185,25/05/2023 16:04:57,1685034297185,1,25/05/2023 18:04:57,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,3130.12199999702,3116.345000000001,3130.12199999702,3130.12199999702,3116.345000000001,3130.12199999702,1,3130.12199999702,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
9,1685030700139,25/05/2023 16:05:00,1685034300139,1,25/05/2023 18:05:00,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,STOO_TU_02.png,2967.027000000002,2950.3060000000005,2967.027000000002,2967.027000000002,2950.3060000000005,2967.027000000002,0,2967.027000000002,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
10,1685030703612,25/05/2023 16:05:03,1685034303612,1,25/05/2023 18:05:03,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,PHAI_TU_02.png,3490.571000005959,3482.9559999999983,3490.571000005959,3490.571000005959,3482.9559999999983,3490.571000005959,1,3490.571000005959,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
11,1685030704912,25/05/2023 16:05:04,1685034304912,1,25/05/2023 18:05:04,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,1307.9150000029804,1300.3179999999993,1307.9150000029804,1307.9150000029804,1300.3179999999993,1307.9150000029804,0,1307.9150000029804,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
12,1685030706596,25/05/2023 16:05:06,1685034306596,1,25/05/2023 18:05:06,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,1691.1969999970206,1682.6150000000016,1691.1969999970206,1691.1969999970206,1682.6150000000016,1691.1969999970206,1,1691.1969999970206,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
13,1685030708248,25/05/2023 16:05:08,1685034308248,1,25/05/2023 18:05:08,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,1660.4820000029795,1650.625,1660.4820000029795,1660.4820000029795,1650.625,1660.4820000029795,1,1660.4820000029795,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
14,1685030709580,25/05/2023 16:05:09,1685034309580,1,25/05/2023 18:05:09,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,1342.456999997019,1332.726999999999,1342.456999997019,1342.456999997019,1332.726999999999,1342.456999997019,1,1342.456999997019,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
15,1685030710723,25/05/2023 16:05:10,1685034310723,1,25/05/2023 18:05:10,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,1152.22999999702,1150.0169999999998,1152.22999999702,1152.22999999702,1150.0169999999998,1152.22999999702,1,1152.22999999702,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
16,1685030713026,25/05/2023 16:05:13,1685034313026,1,25/05/2023 18:05:13,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,2305.51299999404,2299.904999999999,2305.51299999404,2305.51299999404,2299.904999999999,2305.51299999404,0,2305.51299999404,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
17,1685030714268,25/05/2023 16:05:14,1685034314268,1,25/05/2023 18:05:14,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,CHOR_TU_02.png,1247.7080000029819,1234.048999999999,1247.7080000029819,1247.7080000029819,1234.048999999999,1247.7080000029819,1,1247.7080000029819,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
18,1685030715713,25/05/2023 16:05:15,1685034315713,1,25/05/2023 18:05:15,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,DREE_TU_02.png,1458.859000005963,1449.2880000000005,1458.859000005963,1458.859000005963,1449.2880000000005,1458.859000005963,0,1458.859000005963,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
19,1685030716903,25/05/2023 16:05:16,1685034316903,1,25/05/2023 18:05:16,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,1199.2709999940416,1183.3420000000042,1199.2709999940416,1199.2709999940416,1183.3420000000042,1199.2709999940416,0,1199.2709999940416,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685030718051,25/05/2023 16:05:18,1685034318051,1,25/05/2023 18:05:18,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,1163.7290000059584,1150.6419999999998,1163.7290000059584,1163.7290000059584,1150.6419999999998,1163.7290000059584,1,1163.7290000059584,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
21,1685030720037,25/05/2023 16:05:20,1685034320037,1,25/05/2023 18:05:20,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,1998.9869999970178,1983.0049999999974,1998.9869999970178,1998.9869999970178,1983.0049999999974,1998.9869999970178,1,1998.9869999970178,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1685030720045,25/05/2023 16:05:20,1685034320045,1,25/05/2023 18:05:20,128616,14,task-gbr3,,29725778,BLIND,8844177,,complete,,646f92d5f4a08c2996dd04f0,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x722,,Noun-Number Testing,4,Singular-Dual,Noun Number Testing,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1685030685678,25/05/2023 16:04:45,1685034285678,1,25/05/2023 18:04:45,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1685030698397,25/05/2023 16:04:58,1685034298397,1,25/05/2023 18:04:58,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Instructions02,Instructions02,g2b1f4,1,continue,,12734.533999999627,12721.572999999999,12734.533999999627,12734.533999999627,12721.572999999999,12734.533999999627,1,12734.533999999627,0,0,,Click To Continue,Continue Button,2,object-79,Instructions02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1685030700731,25/05/2023 16:05:00,1685034300731,1,25/05/2023 18:05:00,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,2347.0609999992557,2334.3730000000014,2347.0609999992557,2347.0609999992557,2334.3730000000014,2347.0609999992557,1,2347.0609999992557,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TI,PHAI,_01.png,_02.png,,,,,PHAI_TI_01.png,PHAI_TI_02.png,PHAI_TA_02.png,,,,,,,,,PHAI_TI_02.png,,,
4,1685030702721,25/05/2023 16:05:02,1685034302721,1,25/05/2023 18:05:02,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,2,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,2002.5879999996268,2000.5519999999979,2002.5879999996268,2002.5879999996268,2000.5519999999979,2002.5879999996268,1,2002.5879999996268,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,DREE,_01.png,_02.png,,,,,DREE_TA_01.png,DREE_TI_02.png,DREE_TA_02.png,,,,,,,,,DREE_TA_02.png,,,
5,1685030704596,25/05/2023 16:05:04,1685034304596,1,25/05/2023 18:05:04,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,3,Testing02,Testing 02,hvzr65,1,response,SNUR_TU_02.png,1877.7360000007466,1867.3820000000014,1877.7360000007466,1877.7360000007466,1867.3820000000014,1877.7360000007466,0,1877.7360000007466,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TA,SNUR,_01.png,_02.png,,,,,SNUR_TA_01.png,SNUR_TA_02.png,SNUR_TU_02.png,,,,,,,,,SNUR_TA_02.png,,,
6,1685030705713,25/05/2023 16:05:05,1685034305713,1,25/05/2023 18:05:05,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,4,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,1126.6539999996276,1117.1389999999992,1126.6539999996276,1126.6539999996276,1117.1389999999992,1126.6539999996276,0,1126.6539999996276,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TU,BLAR,_01.png,_02.png,,,,,BLAR_TU_01.png,BLAR_TU_02.png,BLAR_TI_02.png,,,,,,,,,BLAR_TU_02.png,,,
7,1685030706357,25/05/2023 16:05:06,1685034306357,1,25/05/2023 18:05:06,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,5,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,653.6149999992558,650.3539999999994,653.6149999992558,653.6149999992558,650.3539999999994,653.6149999992558,0,653.6149999992558,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,,_,TU,STOO,_01.png,_02.png,,,,,STOO_TU_01.png,STOO_TA_02.png,STOO_TU_02.png,,,,,,,,,STOO_TU_02.png,,,
8,1685030707665,25/05/2023 16:05:07,1685034307665,1,25/05/2023 18:05:07,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,6,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,1311.2609999992565,1300.5490000000027,1311.2609999992565,1311.2609999992565,1300.5490000000027,1311.2609999992565,1,1311.2609999992565,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,,_,TI,CHOR,_01.png,_02.png,,,,,CHOR_TI_01.png,CHOR_TU_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TI_02.png,,,
9,1685030708906,25/05/2023 16:05:08,1685034308906,1,25/05/2023 18:05:08,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,7,Testing02,Testing 02,hvzr65,1,response,CHOR_TI_02.png,1250.0290000000023,1233.5200000000004,1250.0290000000023,1250.0290000000023,1233.5200000000004,1250.0290000000023,0,1250.0290000000023,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,CHOR,_01.png,_02.png,,,,,CHOR_TA_01.png,CHOR_TA_02.png,CHOR_TI_02.png,,,,,,,,,CHOR_TA_02.png,,,
10,1685030709611,25/05/2023 16:05:09,1685034309611,1,25/05/2023 18:05:09,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,8,Testing02,Testing 02,hvzr65,1,response,STOO_TI_02.png,723.1919999992533,717.2089999999989,723.1919999992533,723.1919999992533,717.2089999999989,723.1919999992533,1,723.1919999992533,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,STOO,_01.png,_02.png,,,,,STOO_TI_01.png,STOO_TI_02.png,STOO_TU_02.png,,,,,,,,,STOO_TI_02.png,,,
11,1685030710426,25/05/2023 16:05:10,1685034310426,1,25/05/2023 18:05:10,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,9,Testing02,Testing 02,hvzr65,1,response,BLAR_TA_02.png,821.2829999999994,816.987000000001,821.2829999999994,821.2829999999994,816.987000000001,821.2829999999994,1,821.2829999999994,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TA,BLAR,_01.png,_02.png,,,,,BLAR_TA_01.png,BLAR_TU_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TA_02.png,,,
12,1685030711391,25/05/2023 16:05:11,1685034311391,1,25/05/2023 18:05:11,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,10,Testing02,Testing 02,hvzr65,1,response,PHAI_TI_02.png,968.9959999992534,967.038999999997,968.9959999992534,968.9959999992534,967.038999999997,968.9959999992534,0,968.9959999992534,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TU,PHAI,_01.png,_02.png,,,,,PHAI_TU_01.png,PHAI_TI_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TU_02.png,,,
13,1685030711735,25/05/2023 16:05:11,1685034311735,1,25/05/2023 18:05:11,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,11,Testing02,Testing 02,hvzr65,1,response,SNUR_TA_02.png,345.95699999925637,333.35599999999977,345.95699999925637,345.95699999925637,333.35599999999977,345.95699999925637,0,345.95699999925637,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,,_,TI,SNUR,_01.png,_02.png,,,,,SNUR_TI_01.png,SNUR_TA_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TI_02.png,,,
14,1685030712995,25/05/2023 16:05:12,1685034312995,1,25/05/2023 18:05:12,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,12,Testing02,Testing 02,hvzr65,1,response,DREE_TA_02.png,1272.7010000007467,1266.956000000002,1272.7010000007467,1272.7010000007467,1266.956000000002,1272.7010000007467,0,1272.7010000007467,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,,_,TU,DREE,_01.png,_02.png,,,,,DREE_TU_01.png,DREE_TU_02.png,DREE_TA_02.png,,,,,,,,,DREE_TU_02.png,,,
15,1685030714050,25/05/2023 16:05:14,1685034314050,1,25/05/2023 18:05:14,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,13,Testing02,Testing 02,hvzr65,1,response,CHOR_TA_02.png,1061.4449999999997,1050.6769999999997,1061.4449999999997,1061.4449999999997,1050.6769999999997,1061.4449999999997,0,1061.4449999999997,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TU,CHOR,_01.png,_02.png,,,,,CHOR_TU_01.png,CHOR_TA_02.png,CHOR_TU_02.png,,,,,,,,,CHOR_TU_02.png,,,
16,1685030714606,25/05/2023 16:05:14,1685034314606,1,25/05/2023 18:05:14,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,14,Testing02,Testing 02,hvzr65,1,response,DREE_TI_02.png,566.467999999255,549.905999999999,566.467999999255,566.467999999255,549.905999999999,566.467999999255,1,566.467999999255,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TI,DREE,_01.png,_02.png,,,,,DREE_TI_01.png,DREE_TU_02.png,DREE_TI_02.png,,,,,,,,,DREE_TI_02.png,,,
17,1685030715214,25/05/2023 16:05:15,1685034315214,1,25/05/2023 18:05:15,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,15,Testing02,Testing 02,hvzr65,1,response,SNUR_TI_02.png,624.7620000003735,617.206000000002,624.7620000003735,624.7620000003735,617.206000000002,624.7620000003735,0,624.7620000003735,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TU,SNUR,_01.png,_02.png,,,,,SNUR_TU_01.png,SNUR_TU_02.png,SNUR_TI_02.png,,,,,,,,,SNUR_TU_02.png,,,
18,1685030715807,25/05/2023 16:05:15,1685034315807,1,25/05/2023 18:05:15,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,16,Testing02,Testing 02,hvzr65,1,response,STOO_TA_02.png,600.0560000003716,583.5709999999999,600.0560000003716,600.0560000003716,583.5709999999999,600.0560000003716,1,600.0560000003716,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,,_,TA,STOO,_01.png,_02.png,,,,,STOO_TA_01.png,STOO_TI_02.png,STOO_TA_02.png,,,,,,,,,STOO_TA_02.png,,,
19,1685030716535,25/05/2023 16:05:16,1685034316535,1,25/05/2023 18:05:16,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,17,Testing02,Testing 02,hvzr65,1,response,BLAR_TI_02.png,744.1849999996266,733.6080000000002,744.1849999996266,744.1849999996266,733.6080000000002,744.1849999996266,1,744.1849999996266,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TI,BLAR,_01.png,_02.png,,,,,BLAR_TI_01.png,BLAR_TI_02.png,BLAR_TA_02.png,,,,,,,,,BLAR_TI_02.png,,,
20,1685030717009,25/05/2023 16:05:17,1685034317009,1,25/05/2023 18:05:17,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,18,Testing02,Testing 02,hvzr65,1,response,PHAI_TA_02.png,483.5359999999964,466.86599999999817,483.5359999999964,483.5359999999964,466.86599999999817,483.5359999999964,1,483.5359999999964,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,,_,TA,PHAI,_01.png,_02.png,,,,,PHAI_TA_01.png,PHAI_TA_02.png,PHAI_TU_02.png,,,,,,,,,PHAI_TA_02.png,,,
21,1685030720261,25/05/2023 16:05:20,1685034320261,1,25/05/2023 18:05:20,128616,14,task-gbr3,,29725777,BLIND,8844178,,complete,,646f948342c17afe4c7ddb4a,computer,Desktop or Laptop,Windows 10,Chrome 113.0.0.0,1536x864,1536x714,,Noun-Number Testing,4,Singular-Plural,Noun Number Testing,1,Scoring,Score,lbqwfd,1,continue,,3270.5110000003733,3267.9249999999993,3270.5110000003733,3270.5110000003733,3267.9249999999993,3270.5110000003733,1,3270.5110000003733,0,0,,Click To Continue,Continue Button,2,object-91,Scoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,
