Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: TestCorrectAnswer,Manipulation: Spreadsheet,Store: NounNumberTrain,Store: NounNumberCorrect,Store: NounNumberTotal
7,1685030216217,25/05/2023 15:56:56,1685033816217,1,25/05/2023 17:56:56,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,3,Training,Training,34efq7,1,response,PAUKE PHAITA!,2099.2660000000033,8597.004999999997,8608.864999999256,2099.2660000000033,8597.004999999997,8608.864999999256,1,2099.2660000000033,6509.598999999253,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TA_01.png,PAU_KE_PHAI_TA_02.png,PAUKE PHAITA!,,,,,,,,,
8,1685030225819,25/05/2023 15:57:05,1685033825819,1,25/05/2023 17:57:05,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,4,Training,Training,34efq7,1,response,PAUKO STOOTI!,1599.421000000002,9596.636000000006,9613.160000000003,1599.421000000002,9596.636000000006,9613.160000000003,1,1599.421000000002,8013.739000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KO,STOO,_01.png,_02.png,,,,,,,,PAU_KO_STOO_TI_01.png,PAU_KO_STOO_TI_02.png,PAUKO STOOTI!,,,,,,,,,
9,1685030233675,25/05/2023 15:57:13,1685033833675,1,25/05/2023 17:57:13,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,5,Training,Training,34efq7,1,response,GOIKO DREETI!,1499.4739999999947,7863.915999999997,7873.923999999439,1499.4739999999947,7863.915999999997,7873.923999999439,1,1499.4739999999947,6374.449999999444,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,GOI,_,KO,DREE,_01.png,_02.png,,,,,,,,GOI_KO_DREE_TI_01.png,GOI_KO_DREE_TI_02.png,GOIKO DREETI!,,,,,,,,,
10,1685030241678,25/05/2023 15:57:21,1685033841678,1,25/05/2023 17:57:21,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,6,Training,Training,34efq7,1,response,PAUKE CHORTU!,2032.6080000000002,7997.1990000000005,8012.907999999814,2032.6080000000002,7997.1990000000005,8012.907999999814,1,2032.6080000000002,5980.299999999814,0,,Single Text Entry,TextTraining02,4,object-97,Training,,1, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TU_01.png,PAU_KE_CHOR_TU_02.png,PAUKE CHORTU!,,,,,,,,,
11,1685030248132,25/05/2023 15:57:28,1685033848132,1,25/05/2023 17:57:28,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,7,Training,Training,34efq7,1,response,GOIKE STOOTA!,1449.4890000000014,6464.403999999995,6469.308999999441,1449.4890000000014,6464.403999999995,6469.308999999441,1,1449.4890000000014,5019.8199999994395,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TA_01.png,GOI_KE_STOO_TA_02.png,GOIKE STOOTA!,,,,,,,,,
12,1685030256610,25/05/2023 15:57:36,1685033856610,1,25/05/2023 17:57:36,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,8,Training,Training,34efq7,1,response,PAUKE BLARTU!,2482.4600000000064,8480.366000000009,8483.505000000005,2482.4600000000064,8480.366000000009,8483.505000000005,1,2482.4600000000064,6001.044999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TU_01.png,PAU_KE_BLAR_TU_02.png,PAUKE BLARTU!,,,,,,,,,
13,1685030263640,25/05/2023 15:57:43,1685033863640,1,25/05/2023 17:57:43,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,9,Training,Training,34efq7,1,response,GOIKO CHORTI!,2015.9590000000026,7014.209000000003,7030.869000000006,2015.9590000000026,7014.209000000003,7030.869000000006,1,2015.9590000000026,5014.9100000000035,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KO,CHOR,_01.png,_02.png,,,,,,,,GOI_KO_CHOR_TI_01.png,GOI_KO_CHOR_TI_02.png,GOIKO CHORTI!,,,,,,,,,
14,1685030274062,25/05/2023 15:57:54,1685033874062,1,25/05/2023 17:57:54,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,10,Training,Training,34efq7,1,response,PAUKO SNURTI!,2599.078999999998,10429.656999999992,10440.429999999993,2599.078999999998,10429.656999999992,10440.429999999993,1,2599.078999999998,7841.350999999995,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KO,SNUR,_01.png,_02.png,,,,,,,,PAU_KO_SNUR_TI_01.png,PAU_KO_SNUR_TI_02.png,PAUKO SNURTI!,,,,,,,,,
15,1685030280699,25/05/2023 15:58:00,1685033880699,1,25/05/2023 17:58:00,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,11,Training,Training,34efq7,1,response,GOIKE PHAITU!,1216.2620000000024,6631.024000000005,6647.472999999256,1216.2620000000024,6631.024000000005,6647.472999999256,1,1216.2620000000024,5431.2109999992535,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TU_01.png,GOI_KE_PHAI_TU_02.png,GOIKE PHAITU!,,,,,,,,,
16,1685030289538,25/05/2023 15:58:09,1685033889538,1,25/05/2023 17:58:09,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,12,Training,Training,34efq7,1,response,PAUKE DREETA!,2382.501999999993,8846.91399999999,8855.54899999981,2382.501999999993,8846.91399999999,8855.54899999981,1,2382.501999999993,6473.046999999817,0,,Single Text Entry,TextTraining02,4,object-97,Training,,2, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TA_01.png,PAU_KE_DREE_TA_02.png,PAUKE DREETA!,,,,,,,,,
17,1685030323294,25/05/2023 15:58:43,1685033923294,1,25/05/2023 17:58:43,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,13,Training,Training,34efq7,1,response,GOIKE SNURTA!,29639.623000000007,33754.85000000002,33765.23499999945,29639.623000000007,33754.85000000002,33765.23499999945,1,29639.623000000007,4125.611999999441,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,SNUR,_01.png,_02.png,,,,,,,,GOI_KE_SNUR_TA_01.png,GOI_KE_SNUR_TA_02.png,GOIKE SNURTA!,,,,,,,,,
18,1685030330011,25/05/2023 15:58:50,1685033930011,1,25/05/2023 17:58:50,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,14,Training,Training,34efq7,1,response,GOIKE DREETU!,1699.4069999999774,6714.322999999975,6727.384999999427,1699.4069999999774,6714.322999999975,6727.384999999427,1,1699.4069999999774,5027.97799999945,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TU_01.png,GOI_KE_DREE_TU_02.png,GOIKE DREETU!,,,,,,,,,
19,1685030336696,25/05/2023 15:58:56,1685033936696,1,25/05/2023 17:58:56,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,15,Training,Training,34efq7,1,response,GOIKO BLARTI!,1249.5620000000054,6680.994000000006,6697.461999999825,1249.5620000000054,6680.994000000006,6697.461999999825,1,1249.5620000000054,5447.89999999982,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,GOI,_,KO,BLAR,_01.png,_02.png,,,,,,,,GOI_KO_BLAR_TI_01.png,GOI_KO_BLAR_TI_02.png,GOIKO BLARTI!,,,,,,,,,
20,1685030343064,25/05/2023 15:59:03,1685033943064,1,25/05/2023 17:59:03,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,16,Training,Training,34efq7,1,response,PAUKE STOOTU!,1316.2060000000056,6381.100000000006,6384.86799999926,1316.2060000000056,6381.100000000006,6384.86799999926,1,1316.2060000000056,5068.6619999992545,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TU_01.png,PAU_KE_STOO_TU_02.png,PAUKE STOOTU!,,,,,,,,,
21,1685030352757,25/05/2023 15:59:12,1685033952757,1,25/05/2023 17:59:12,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,17,Training,Training,34efq7,1,response,PAUKO PHAITI!,1216.2390000000014,9679.948999999993,9696.568,1216.2390000000014,9679.948999999993,9696.568,1,1216.2390000000014,8480.328999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KO,PHAI,_01.png,_02.png,,,,,,,,PAU_KO_PHAI_TI_01.png,PAU_KO_PHAI_TI_02.png,PAUKO PHAITI!,,,,,,,,,
22,1685030364977,25/05/2023 15:59:24,1685033964977,1,25/05/2023 17:59:24,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,18,Training,Training,34efq7,1,response,PAUKE CHORTA!,1932.6520000000019,12229.051000000007,12237.018999999447,1932.6520000000019,12229.051000000007,12237.018999999447,1,1932.6520000000019,10304.366999999445,0,,Single Text Entry,TextTraining02,4,object-97,Training,,3, ,PAU,_,KE,CHOR,_01.png,_02.png,,,,,,,,PAU_KE_CHOR_TA_01.png,PAU_KE_CHOR_TA_02.png,PAUKE CHORTA!,,,,,,,,,
23,1685030370532,25/05/2023 15:59:30,1685033970532,1,25/05/2023 17:59:30,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,19,Training,Training,34efq7,1,response,GOIKO PHAITI!,1266.2200000000012,5548.051999999996,5562.067999999999,1266.2200000000012,5548.051999999996,5562.067999999999,1,1266.2200000000012,4295.847999999998,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KO,PHAI,_01.png,_02.png,,,,,,,,GOI_KO_PHAI_TI_01.png,GOI_KO_PHAI_TI_02.png,GOIKO PHAITI!,,,,,,,,,
24,1685030377523,25/05/2023 15:59:37,1685033977523,1,25/05/2023 17:59:37,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,20,Training,Training,34efq7,1,response,GOIKE DREETA!,1949.3190000000177,6997.556000000011,7005.016000000003,1949.3190000000177,6997.556000000011,7005.016000000003,1,1949.3190000000177,5055.696999999986,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,DREE,_01.png,_02.png,,,,,,,,GOI_KE_DREE_TA_01.png,GOI_KE_DREE_TA_02.png,GOIKE DREETA!,,,,,,,,,
25,1685030384098,25/05/2023 15:59:44,1685033984098,1,25/05/2023 17:59:44,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,21,Training,Training,34efq7,1,response,GOIKE CHORTU!,1582.7660000000033,6564.350999999995,6581.010999999999,1582.7660000000033,6564.350999999995,6581.010999999999,1,1582.7660000000033,4998.244999999995,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TU_01.png,GOI_KE_CHOR_TU_02.png,GOIKE CHORTU!,,,,,,,,,
26,1685030392029,25/05/2023 15:59:52,1685033992029,1,25/05/2023 17:59:52,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,22,Training,Training,34efq7,1,response,PAUKE SNURTU!,1316.2179999999935,7947.2300000000105,7949.9089999998105,1316.2179999999935,7947.2300000000105,7949.9089999998105,1,1316.2179999999935,6633.690999999817,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TU_01.png,PAU_KE_SNUR_TU_02.png,PAUKE SNURTU!,,,,,,,,,
27,1685030398943,25/05/2023 15:59:58,1685033998943,1,25/05/2023 17:59:58,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,23,Training,Training,34efq7,1,response,PAUKE STOOTA!,1316.2099999999919,6897.587999999989,6914.247999999992,1316.2099999999919,6897.587999999989,6914.247999999992,1,1316.2099999999919,5598.0380000000005,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KE,STOO,_01.png,_02.png,,,,,,,,PAU_KE_STOO_TA_01.png,PAU_KE_STOO_TA_02.png,PAUKE STOOTA!,,,,,,,,,
28,1685030404565,25/05/2023 16:00:04,1685034004565,1,25/05/2023 18:00:04,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,24,Training,Training,34efq7,1,response,PAUKO BLARTI!,1416.1680000000051,5631.358999999997,5641.290999999997,1416.1680000000051,5631.358999999997,5641.290999999997,1,1416.1680000000051,4225.122999999992,0,,Single Text Entry,TextTraining02,4,object-97,Training,,4, ,PAU,_,KO,BLAR,_01.png,_02.png,,,,,,,,PAU_KO_BLAR_TI_01.png,PAU_KO_BLAR_TI_02.png,PAUKO BLARTI!,,,,,,,,,
29,1685030410817,25/05/2023 16:00:10,1685034010817,1,25/05/2023 18:00:10,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,25,Training,Training,34efq7,1,response,PAUKE SNURTA!,1649.4370000000054,6247.820999999996,6261.831999999442,1649.4370000000054,6247.820999999996,6261.831999999442,1,1649.4370000000054,4612.394999999437,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,SNUR,_01.png,_02.png,,,,,,,,PAU_KE_SNUR_TA_01.png,PAU_KE_SNUR_TA_02.png,PAUKE SNURTA!,,,,,,,,,
30,1685030416378,25/05/2023 16:00:16,1685034016378,1,25/05/2023 18:00:16,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,26,Training,Training,34efq7,1,response,GOIKO STOOTI!,1382.850999999995,5564.703999999998,5575.010999999446,1382.850999999995,5564.703999999998,5575.010999999446,1,1382.850999999995,4192.1599999994505,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KO,STOO,_01.png,_02.png,,,,,,,,GOI_KO_STOO_TI_01.png,GOI_KO_STOO_TI_02.png,GOIKO STOOTI!,,,,,,,,,
31,1685030426467,25/05/2023 16:00:26,1685034026467,1,25/05/2023 18:00:26,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,27,Training,Training,34efq7,1,response,GOIKE BLARTU!,1282.8969999999972,10096.482000000018,10099.407000000007,1282.8969999999972,10096.482000000018,10099.407000000007,1,1282.8969999999972,8816.51000000001,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,BLAR,_01.png,_02.png,,,,,,,,GOI_KE_BLAR_TU_01.png,GOI_KE_BLAR_TU_02.png,GOIKE BLARTU!,,,,,,,,,
32,1685030431430,25/05/2023 16:00:31,1685034031430,1,25/05/2023 18:00:31,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,28,Training,Training,34efq7,1,response,GOIKE CHORTA!,1199.576000000001,4948.246999999974,4964.906999999948,1199.576000000001,4948.246999999974,4964.906999999948,1,1199.576000000001,3765.3309999999474,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,GOI,_,KE,CHOR,_01.png,_02.png,,,,,,,,GOI_KE_CHOR_TA_01.png,GOI_KE_CHOR_TA_02.png,GOIKE CHORTA!,,,,,,,,,
33,1685030440600,25/05/2023 16:00:40,1685034040600,1,25/05/2023 18:00:40,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,29,Training,Training,34efq7,1,response,PAUKE PHAITU!,1866.00900000002,9180.139000000025,9187.178000000014,1866.00900000002,9180.139000000025,9187.178000000014,1,1866.00900000002,7321.168999999994,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KE,PHAI,_01.png,_02.png,,,,,,,,PAU_KE_PHAI_TU_01.png,PAU_KE_PHAI_TU_02.png,PAUKE PHAITU!,,,,,,,,,
34,1685030446627,25/05/2023 16:00:46,1685034046627,1,25/05/2023 18:00:46,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,30,Training,Training,34efq7,1,response,PAUKO DREETI!,1366.185999999987,6031.223999999987,6033.738999999245,1366.185999999987,6031.223999999987,6033.738999999245,1,1366.185999999987,4667.552999999258,0,,Single Text Entry,TextTraining02,4,object-97,Training,,5, ,PAU,_,KO,DREE,_01.png,_02.png,,,,,,,,PAU_KO_DREE_TI_01.png,PAU_KO_DREE_TI_02.png,PAUKO DREETI!,,,,,,,,,
35,1685030453969,25/05/2023 16:00:53,1685034053969,1,25/05/2023 18:00:53,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,31,Training,Training,34efq7,1,response,GOIKE STOOTU!,1249.5530000000144,7330.762999999977,7344.41499999963,1249.5530000000144,7330.762999999977,7344.41499999963,1,1249.5530000000144,6094.861999999615,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,STOO,_01.png,_02.png,,,,,,,,GOI_KE_STOO_TU_01.png,GOI_KE_STOO_TU_02.png,GOIKE STOOTU!,,,,,,,,,
36,1685030460098,25/05/2023 16:01:00,1685034060098,1,25/05/2023 18:01:00,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,32,Training,Training,34efq7,1,response,PAUKE BLARTA!,1399.503000000026,6131.193000000028,6142.451999999466,1399.503000000026,6131.193000000028,6142.451999999466,1,1399.503000000026,4742.94899999944,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,BLAR,_01.png,_02.png,,,,,,,,PAU_KE_BLAR_TA_01.png,PAU_KE_BLAR_TA_02.png,PAUKE BLARTA!,,,,,,,,,
37,1685030466525,25/05/2023 16:01:06,1685034066525,1,25/05/2023 18:01:06,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,33,Training,Training,34efq7,1,response,GOIKO SNURTI!,1532.7870000000112,6431.07699999999,6438.458999999624,1532.7870000000112,6431.07699999999,6438.458999999624,1,1532.7870000000112,4905.671999999613,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KO,SNUR,_01.png,_02.png,,,,,,,,GOI_KO_SNUR_TI_01.png,GOI_KO_SNUR_TI_02.png,GOIKO SNURTI!,,,,,,,,,
38,1685030473575,25/05/2023 16:01:13,1685034073575,1,25/05/2023 18:01:13,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,34,Training,Training,34efq7,1,response,GOIKE PHAITA!,1466.1539999999804,7047.5380000000005,7057.881999999634,1466.1539999999804,7047.5380000000005,7057.881999999634,1,1466.1539999999804,5591.727999999654,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,GOI,_,KE,PHAI,_01.png,_02.png,,,,,,,,GOI_KE_PHAI_TA_01.png,GOI_KE_PHAI_TA_02.png,GOIKE PHAITA!,,,,,,,,,
39,1685030492277,25/05/2023 16:01:32,1685034092277,1,25/05/2023 18:01:32,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,35,Training,Training,34efq7,1,response,PAUKO CHORTI!,1566.1060000000289,18710.120999999985,18712.643999999447,1566.1060000000289,18710.120999999985,18712.643999999447,1,1566.1060000000289,17146.53799999942,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KO,CHOR,_01.png,_02.png,,,,,,,,PAU_KO_CHOR_TI_01.png,PAU_KO_CHOR_TI_02.png,PAUKO CHORTI!,,,,,,,,,
40,1685030501012,25/05/2023 16:01:41,1685034101012,1,25/05/2023 18:01:41,128616,14,task-y6qa,,29725491,BLIND,8844135,,complete,,646f92088671d7cd7a0dae8b,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 113.0.0.0,1366x768,1366x649,,Singular-Dual Training,3,Singular-Dual,Singular Dual Training,36,Training,Training,34efq7,1,response,PAUKE DREETU!,3365.487000000023,8730.275000000023,8737.522999999463,3365.487000000023,8730.275000000023,8737.522999999463,1,3365.487000000023,5372.03599999944,0,,Single Text Entry,TextTraining02,4,object-97,Training,,6, ,PAU,_,KE,DREE,_01.png,_02.png,,,,,,,,PAU_KE_DREE_TU_01.png,PAU_KE_DREE_TU_02.png,PAUKE DREETU!,,,,,,,,,
