Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-3q16,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: ShowProgressBar,Spreadsheet: VERB,Spreadsheet: _,Spreadsheet: NUM,Spreadsheet: NOUN,Spreadsheet: _01,Spreadsheet: _02,Spreadsheet: _BLOT,Spreadsheet: AlienCountA,Spreadsheet: AlienCountB,Spreadsheet: TextResponseA,Spreadsheet: AlienTestCount03,Spreadsheet: Test01Option01,Spreadsheet: Test01Option02,Spreadsheet: Train02Picture01,Spreadsheet: Train02Picture02,Spreadsheet: TextTraining02,Spreadsheet: Test02Picture01,Spreadsheet: Test02Option01,Spreadsheet: Test02Option02,Spreadsheet: ,Spreadsheet: CorrectAnswer,Manipulation: Spreadsheet,Store: correct,Store: total
4,1685029526799,25/05/2023 15:45:26,1685033126799,1,25/05/2023 17:45:26,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,2,Testing02,Testing,hvzr65,1,response,PAU_KE_PHAI_TI_02.png,11723.102000001116,11716.039,11723.102000001116,11723.102000001116,11716.039,11723.102000001116,0,11723.102000001116,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TU_02.png,,,
5,1685029529786,25/05/2023 15:45:29,1685033129786,1,25/05/2023 17:45:29,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,3,Testing02,Testing,hvzr65,1,response,PAU_KE_STOO_TI_02.png,2993.76300000037,2983.5699999999997,2993.76300000037,2993.76300000037,2983.5699999999997,2993.76300000037,1,2993.76300000037,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TI_02.png,,,
6,1685029533364,25/05/2023 15:45:33,1685033133364,1,25/05/2023 17:45:33,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,4,Testing02,Testing,hvzr65,1,response,PAU_KO_CHOR_TI_02.png,3588.393000001488,3583.112000000001,3588.393000001488,3588.393000001488,3583.112000000001,3588.393000001488,0,3588.393000001488,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,PAU,_,KO,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_CHOR_BLOT.png,PAU_KO_CHOR_TI_02.png,PAU_KO_CHOR_TA_02.png,,PAU_KO_CHOR_TA_02.png,,,
7,1685029541847,25/05/2023 15:45:41,1685033141847,1,25/05/2023 17:45:41,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,5,Testing02,Testing,hvzr65,1,response,GOI_KE_SNUR_TA_02.png,8488.481000000742,8482.648999999998,8488.481000000742,8488.481000000742,8482.648999999998,8488.481000000742,0,8488.481000000742,0,0,,Click Response,ResponseB,4,object-85,Testing02,,1,,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TI_02.png,GOI_KE_SNUR_TA_02.png,,GOI_KE_SNUR_TI_02.png,,,
8,1685029543415,25/05/2023 15:45:43,1685033143415,1,25/05/2023 17:45:43,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,6,Testing02,Testing,hvzr65,1,response,GOI_KE_DREE_TA_02.png,1574.0319999999992,1566.9619999999995,1574.0319999999992,1574.0319999999992,1566.9619999999995,1574.0319999999992,0,1574.0319999999992,0,0,,Click Response,ResponseA,3,object-86,Testing02,,1,,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TA_02.png,GOI_KE_DREE_TU_02.png,,GOI_KE_DREE_TU_02.png,,,
9,1685029545337,25/05/2023 15:45:45,1685033145337,1,25/05/2023 17:45:45,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,7,Testing02,Testing,hvzr65,1,response,GOI_KE_CHOR_TA_02.png,1928.2700000011173,1916.4819999999963,1928.2700000011173,1928.2700000011173,1916.4819999999963,1928.2700000011173,0,1928.2700000011173,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TU_02.png,GOI_KE_CHOR_TA_02.png,,GOI_KE_CHOR_TU_02.png,,,
10,1685029550455,25/05/2023 15:45:50,1685033150455,1,25/05/2023 17:45:50,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,8,Testing02,Testing,hvzr65,1,response,PAU_KO_BLAR_TI_02.png,5130.788000001121,5116.244000000006,5130.788000001121,5130.788000001121,5116.244000000006,5130.788000001121,0,5130.788000001121,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,PAU,_,KO,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_BLAR_BLOT.png,PAU_KO_BLAR_TA_02.png,PAU_KO_BLAR_TI_02.png,,PAU_KO_BLAR_TA_02.png,,,
11,1685029555525,25/05/2023 15:45:55,1685033155525,1,25/05/2023 17:45:55,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,9,Testing02,Testing,hvzr65,1,response,GOI_KO_STOO_TU_02.png,5083.060000000012,5066.395000000004,5083.060000000012,5083.060000000012,5066.395000000004,5083.060000000012,0,5083.060000000012,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,GOI,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_STOO_BLOT.png,GOI_KO_STOO_TU_02.png,GOI_KO_STOO_TA_02.png,,GOI_KO_STOO_TA_02.png,,,
12,1685029556561,25/05/2023 15:45:56,1685033156561,1,25/05/2023 17:45:56,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,10,Testing02,Testing,hvzr65,1,response,GOI_KE_PHAI_TA_02.png,1053.3490000003658,1050.1269999999931,1053.3490000003658,1053.3490000003658,1050.1269999999931,1053.3490000003658,0,1053.3490000003658,0,0,,Click Response,ResponseA,3,object-86,Testing02,,2,,GOI,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_PHAI_BLOT.png,GOI_KE_PHAI_TA_02.png,GOI_KE_PHAI_TI_02.png,,GOI_KE_PHAI_TI_02.png,,,
13,1685029561045,25/05/2023 15:46:01,1685033161045,1,25/05/2023 17:46:01,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,11,Testing02,Testing,hvzr65,1,response,PAU_KE_DREE_TU_02.png,4488.022000001118,4482.930999999997,4488.022000001118,4488.022000001118,4482.930999999997,4488.022000001118,1,4488.022000001118,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TU_02.png,,,
14,1685029562846,25/05/2023 15:46:02,1685033162846,1,25/05/2023 17:46:02,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,12,Testing02,Testing,hvzr65,1,response,PAU_KE_SNUR_TU_02.png,1805.2910000003758,1800.0409999999974,1805.2910000003758,1805.2910000003758,1800.0409999999974,1805.2910000003758,0,1805.2910000003758,0,0,,Click Response,ResponseB,4,object-85,Testing02,,2,,PAU,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_SNUR_BLOT.png,PAU_KE_SNUR_TI_02.png,PAU_KE_SNUR_TU_02.png,,PAU_KE_SNUR_TI_02.png,,,
15,1685029566638,25/05/2023 15:46:06,1685033166638,1,25/05/2023 17:46:06,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,13,Testing02,Testing,hvzr65,1,response,GOI_KE_BLAR_TU_02.png,3797.2500000003783,3783.0220000000118,3797.2500000003783,3797.2500000003783,3783.0220000000118,3797.2500000003783,1,3797.2500000003783,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TA_02.png,GOI_KE_BLAR_TU_02.png,,GOI_KE_BLAR_TU_02.png,,,
16,1685029568738,25/05/2023 15:46:08,1685033168738,1,25/05/2023 17:46:08,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,14,Testing02,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,2115.128000000739,2099.9639999999927,2115.128000000739,2115.128000000739,2099.9639999999927,2115.128000000739,1,2115.128000000739,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TU_02.png,,,
17,1685029570287,25/05/2023 15:46:10,1685033170287,1,25/05/2023 17:46:10,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,15,Testing02,Testing,hvzr65,1,response,PAU_KE_PHAI_TU_02.png,1563.3640000000014,1549.9400000000023,1563.3640000000014,1563.3640000000014,1549.9400000000023,1563.3640000000014,0,1563.3640000000014,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,PAU,_,KE,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_PHAI_BLOT.png,PAU_KE_PHAI_TU_02.png,PAU_KE_PHAI_TI_02.png,,PAU_KE_PHAI_TI_02.png,,,
18,1685029571925,25/05/2023 15:46:11,1685033171925,1,25/05/2023 17:46:11,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,16,Testing02,Testing,hvzr65,1,response,GOI_KO_SNUR_TA_02.png,1649.9059999999881,1633.2409999999945,1649.9059999999881,1649.9059999999881,1633.2409999999945,1649.9059999999881,1,1649.9059999999881,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,GOI,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_SNUR_BLOT.png,GOI_KO_SNUR_TA_02.png,GOI_KO_SNUR_TU_02.png,,GOI_KO_SNUR_TA_02.png,,,
19,1685029573836,25/05/2023 15:46:13,1685033173836,1,25/05/2023 17:46:13,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,17,Testing02,Testing,hvzr65,1,response,GOI_KE_DREE_TI_02.png,1929.4830000007496,1916.548999999999,1929.4830000007496,1929.4830000007496,1916.548999999999,1929.4830000007496,1,1929.4830000007496,0,0,,Click Response,ResponseA,3,object-86,Testing02,,3,,GOI,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_DREE_BLOT.png,GOI_KE_DREE_TI_02.png,GOI_KE_DREE_TA_02.png,,GOI_KE_DREE_TI_02.png,,,
20,1685029575434,25/05/2023 15:46:15,1685033175434,1,25/05/2023 17:46:15,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,18,Testing02,Testing,hvzr65,1,response,PAU_KO_STOO_TA_02.png,1611.1340000000055,1599.9290000000037,1611.1340000000055,1611.1340000000055,1599.9290000000037,1611.1340000000055,1,1611.1340000000055,0,0,,Click Response,ResponseB,4,object-85,Testing02,,3,,PAU,_,KO,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_STOO_BLOT.png,PAU_KO_STOO_TI_02.png,PAU_KO_STOO_TA_02.png,,PAU_KO_STOO_TA_02.png,,,
21,1685029577577,25/05/2023 15:46:17,1685033177577,1,25/05/2023 17:46:17,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,19,Testing02,Testing,hvzr65,1,response,GOI_KE_STOO_TU_02.png,2153.7050000000017,2149.8580000000075,2153.7050000000017,2153.7050000000017,2149.8580000000075,2153.7050000000017,1,2153.7050000000017,0,0,,Click Response,ResponseA,3,object-86,Testing02,,4,,GOI,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_STOO_BLOT.png,GOI_KE_STOO_TU_02.png,GOI_KE_STOO_TA_02.png,,GOI_KE_STOO_TU_02.png,,,
22,1685029579920,25/05/2023 15:46:19,1685033179920,1,25/05/2023 17:46:19,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,20,Testing02,Testing,hvzr65,1,response,PAU_KE_DREE_TU_02.png,2346.747000000367,2333.1959999999963,2346.747000000367,2346.747000000367,2333.1959999999963,2346.747000000367,0,2346.747000000367,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,PAU,_,KE,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_DREE_BLOT.png,PAU_KE_DREE_TI_02.png,PAU_KE_DREE_TU_02.png,,PAU_KE_DREE_TI_02.png,,,
23,1685029581358,25/05/2023 15:46:21,1685033181358,1,25/05/2023 17:46:21,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,21,Testing02,Testing,hvzr65,1,response,GOI_KO_PHAI_TA_02.png,1449.965000000011,1433.300000000003,1449.965000000011,1449.965000000011,1433.300000000003,1449.965000000011,1,1449.965000000011,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,GOI,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_PHAI_BLOT.png,GOI_KO_PHAI_TU_02.png,GOI_KO_PHAI_TA_02.png,,GOI_KO_PHAI_TA_02.png,,,
24,1685029583590,25/05/2023 15:46:23,1685033183590,1,25/05/2023 17:46:23,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,22,Testing02,Testing,hvzr65,1,response,PAU_KE_BLAR_TU_02.png,2249.9279999999853,2233.2629999999917,2249.9279999999853,2249.9279999999853,2233.2629999999917,2249.9279999999853,1,2249.9279999999853,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TU_02.png,,,
25,1685029585642,25/05/2023 15:46:25,1685033185642,1,25/05/2023 17:46:25,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,23,Testing02,Testing,hvzr65,1,response,GOI_KE_CHOR_TI_02.png,2069.5880000000034,2066.472999999998,2069.5880000000034,2069.5880000000034,2066.472999999998,2069.5880000000034,1,2069.5880000000034,0,0,,Click Response,ResponseB,4,object-85,Testing02,,4,,GOI,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_CHOR_BLOT.png,GOI_KE_CHOR_TA_02.png,GOI_KE_CHOR_TI_02.png,,GOI_KE_CHOR_TI_02.png,,,
26,1685029586949,25/05/2023 15:46:26,1685033186949,1,25/05/2023 17:46:26,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,24,Testing02,Testing,hvzr65,1,response,PAU_KO_SNUR_TA_02.png,1309.8150000011228,1299.9660000000003,1309.8150000011228,1309.8150000011228,1299.9660000000003,1309.8150000011228,1,1309.8150000011228,0,0,,Click Response,ResponseA,3,object-86,Testing02,,4,,PAU,_,KO,SNUR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_SNUR_BLOT.png,PAU_KO_SNUR_TA_02.png,PAU_KO_SNUR_TI_02.png,,PAU_KO_SNUR_TA_02.png,,,
27,1685029588740,25/05/2023 15:46:28,1685033188740,1,25/05/2023 17:46:28,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,25,Testing02,Testing,hvzr65,1,response,GOI_KE_SNUR_TU_02.png,1799.877999999997,1783.2130000000034,1799.877999999997,1799.877999999997,1783.2130000000034,1799.877999999997,1,1799.877999999997,0,0,,Click Response,ResponseB,4,object-85,Testing02,,5,,GOI,_,KE,SNUR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_SNUR_BLOT.png,GOI_KE_SNUR_TA_02.png,GOI_KE_SNUR_TU_02.png,,GOI_KE_SNUR_TU_02.png,,,
28,1685029590068,25/05/2023 15:46:30,1685033190068,1,25/05/2023 17:46:30,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,26,Testing02,Testing,hvzr65,1,response,PAU_KE_CHOR_TU_02.png,1345.2360000007466,1333.2810000000027,1345.2360000007466,1345.2360000007466,1333.2810000000027,1345.2360000007466,0,1345.2360000007466,0,0,,Click Response,ResponseA,3,object-86,Testing02,,5,,PAU,_,KE,CHOR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_CHOR_BLOT.png,PAU_KE_CHOR_TU_02.png,PAU_KE_CHOR_TI_02.png,,PAU_KE_CHOR_TI_02.png,,,
29,1685029591405,25/05/2023 15:46:31,1685033191405,1,25/05/2023 17:46:31,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,27,Testing02,Testing,hvzr65,1,response,PAU_KO_PHAI_TA_02.png,1349.9279999999853,1333.2629999999917,1349.9279999999853,1349.9279999999853,1333.2629999999917,1349.9279999999853,1,1349.9279999999853,0,0,,Click Response,ResponseB,4,object-85,Testing02,,5,,PAU,_,KO,PHAI,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_PHAI_BLOT.png,PAU_KO_PHAI_TI_02.png,PAU_KO_PHAI_TA_02.png,,PAU_KO_PHAI_TA_02.png,,,
30,1685029593719,25/05/2023 15:46:33,1685033193719,1,25/05/2023 17:46:33,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,28,Testing02,Testing,hvzr65,1,response,PAU_KE_STOO_TU_02.png,2329.892000000007,2316.497000000003,2329.892000000007,2329.892000000007,2316.497000000003,2329.892000000007,1,2329.892000000007,0,0,,Click Response,ResponseA,3,object-86,Testing02,,5,,PAU,_,KE,STOO,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_STOO_BLOT.png,PAU_KE_STOO_TU_02.png,PAU_KE_STOO_TI_02.png,,PAU_KE_STOO_TU_02.png,,,
31,1685029595429,25/05/2023 15:46:35,1685033195429,1,25/05/2023 17:46:35,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,29,Testing02,Testing,hvzr65,1,response,GOI_KE_BLAR_TI_02.png,1723.395000000004,1716.6010000000097,1723.395000000004,1723.395000000004,1716.6010000000097,1723.395000000004,1,1723.395000000004,0,0,,Click Response,ResponseA,3,object-86,Testing02,,5,,GOI,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,GOI_KE_BLAR_BLOT.png,GOI_KE_BLAR_TI_02.png,GOI_KE_BLAR_TA_02.png,,GOI_KE_BLAR_TI_02.png,,,
32,1685029596696,25/05/2023 15:46:36,1685033196696,1,25/05/2023 17:46:36,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,30,Testing02,Testing,hvzr65,1,response,GOI_KO_DREE_TA_02.png,1273.8940000014845,1266.6169999999984,1273.8940000014845,1273.8940000014845,1266.6169999999984,1273.8940000014845,1,1273.8940000014845,0,0,,Click Response,ResponseA,3,object-86,Testing02,,5,,GOI,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,GOI_KO_DREE_BLOT.png,GOI_KO_DREE_TA_02.png,GOI_KO_DREE_TU_02.png,,GOI_KO_DREE_TA_02.png,,,
33,1685029598315,25/05/2023 15:46:38,1685033198315,1,25/05/2023 17:46:38,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,31,Testing02,Testing,hvzr65,1,response,PAU_KE_BLAR_TI_02.png,1626.477000000741,1616.5610000000015,1626.477000000741,1626.477000000741,1616.5610000000015,1626.477000000741,1,1626.477000000741,0,0,,Click Response,ResponseA,3,object-86,Testing02,,6,,PAU,_,KE,BLAR,,_02.png,_BLOT.png,,,,,,,,,,PAU_KE_BLAR_BLOT.png,PAU_KE_BLAR_TI_02.png,PAU_KE_BLAR_TU_02.png,,PAU_KE_BLAR_TI_02.png,,,
34,1685029599352,25/05/2023 15:46:39,1685033199352,1,25/05/2023 17:46:39,128616,14,task-ftob,,29725256,BLIND,8844043,,complete,,646f8e050a63ea469ddc9e3a,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1366x768,1318x697,,Dual-Plural Testing,13,Dual-Plural,Dual Plural Testing,32,Testing02,Testing,hvzr65,1,response,PAU_KO_DREE_TA_02.png,1046.9160000007396,1033.3070000000007,1046.9160000007396,1046.9160000007396,1033.3070000000007,1046.9160000007396,1,1046.9160000007396,0,0,,Click Response,ResponseA,3,object-86,Testing02,,6,,PAU,_,KO,DREE,,_02.png,_BLOT.png,,,,,,,,,,PAU_KO_DREE_BLOT.png,PAU_KO_DREE_TA_02.png,PAU_KO_DREE_TI_02.png,,PAU_KO_DREE_TA_02.png,,,
